key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,match_dt,home_slug,away_slug,is_world_cup,elo_home_pre,elo_away_pre,elo_diff_pre,elo_gap_pre,elo_home_exp,elo_away_exp,home_points_last5,home_gd_last5,home_rest_days,home_concede_first_rate,home_points_after_concede_first,home_late_concede_rate_75p,away_points_last5,away_gd_last5,away_rest_days,away_concede_first_rate,away_points_after_concede_first,away_late_concede_rate_75p,is_group_stage,is_knockout,elo_diff,elo_gap,points_last5_diff,gd_last5_diff,rest_days_diff,concede_first_rate_diff,points_after_concede_first_diff,late_concede_rate_75p_diff,underdog_is_home,y_upset_avoid_loss,y_upset
1145,WC-2019,2019 FIFA Women's World Cup,M-2019-13,Nigeria vs South Korea,group stage,Group A,1,0,0,0,2019-06-12,15:00,S-057,Stade des Alpes,Grenoble,France,T-50,Nigeria,NGA,T-71,South Korea,KOR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2019-06-12 15:00:00,nigeria,south_korea,1,1399.7352578499963,1423.3647183064843,-23.629460456488005,23.629460456488005,0.4660468069418614,0.5339531930581386,3.0,-5.0,3.0,0.5,1.0,0.2,3.0,-7.0,4.0,0.5,1.0,0.2,1,0,-23.629460456488005,23.629460456488005,0.0,2.0,-1.0,0.0,0.0,0.0,1,1,1
1146,WC-2019,2019 FIFA Women's World Cup,M-2019-14,Germany vs Spain,group stage,Group B,1,0,0,0,2019-06-12,18:00,S-078,Stade du Hainaut,Valenciennes,France,T-31,Germany,DEU,T-73,Spain,ESP,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-12 18:00:00,germany,spain,1,1685.9965346922752,1572.6297304292486,113.36680426302655,113.36680426302655,0.6575942773361452,0.34240572266385483,6.0,-2.0,4.0,0.5,1.0,0.2,9.0,3.0,4.0,0.5,1.0,0.2,1,0,113.36680426302655,113.36680426302655,-3.0,-5.0,0.0,0.0,0.0,0.0,0,0,0
1147,WC-2019,2019 FIFA Women's World Cup,M-2019-15,France vs Norway,group stage,Group A,1,0,0,0,2019-06-12,21:00,S-067,Allianz Riviera,Nice,France,T-30,France,FRA,T-53,Norway,NOR,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-12 21:00:00,france,norway,1,1634.2175507401596,1587.5699977029224,46.64755303723723,46.64755303723723,0.5667307344404486,0.43326926555955136,15.0,10.0,5.0,0.5,1.0,0.2,10.0,8.0,4.0,0.5,1.0,0.2,1,0,46.64755303723723,46.64755303723723,5.0,2.0,1.0,0.0,0.0,0.0,0,0,0
1148,WC-2019,2019 FIFA Women's World Cup,M-2019-16,Australia vs Brazil,group stage,Group C,1,0,0,0,2019-06-13,18:00,S-065,Stade de la Mosson,Montpellier,France,T-04,Australia,AUS,T-09,Brazil,BRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-13 18:00:00,australia,brazil,1,1437.9512782191948,1689.5569898077013,-251.60571158850644,251.60571158850644,0.19025426108361881,0.8097457389163811,1.0,-5.0,4.0,0.5,1.0,0.2,12.0,8.0,4.0,0.5,1.0,0.2,1,0,-251.60571158850644,251.60571158850644,-11.0,-13.0,0.0,0.0,0.0,0.0,1,1,1
1149,WC-2019,2019 FIFA Women's World Cup,M-2019-17,South Africa vs China,group stage,Group B,1,0,0,0,2019-06-13,21:00,S-068,Parc des Princes,Paris,France,T-70,South Africa,ZAF,T-14,China,CHN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-13 21:00:00,south_africa,china,1,1485.971419021197,1523.5567749701756,-37.58535594897853,37.58535594897853,0.44612034145160545,0.5538796585483945,4.0,-5.0,5.0,0.5,1.0,0.2,7.0,0.0,5.0,0.5,1.0,0.2,1,0,-37.58535594897853,37.58535594897853,-3.0,-5.0,0.0,0.0,0.0,0.0,1,0,0
1150,WC-2019,2019 FIFA Women's World Cup,M-2019-18,Japan vs Scotland,group stage,Group D,1,0,0,0,2019-06-14,15:00,S-072,Roazhon Park,Rennes,France,T-44,Japan,JPN,T-64,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-14 15:00:00,japan,scotland,1,1523.3074714192778,1451.873325077616,71.43414634166174,71.43414634166174,0.6013774994831275,0.39862250051687254,5.0,-1.0,3.0,0.5,1.0,0.2,1.0,-6.0,4.0,0.5,1.0,0.2,1,0,71.43414634166174,71.43414634166174,4.0,5.0,-1.0,0.0,0.0,0.0,0,0,0
1151,WC-2019,2019 FIFA Women's World Cup,M-2019-19,Jamaica vs Italy,group stage,Group C,1,0,0,0,2019-06-14,18:00,S-070,Stade Auguste-Delaune,Reims,France,T-43,Jamaica,JAM,T-41,Italy,ITA,0–5,0,5,-5,5,0,0,0-0,0,0,away team win,0,1,0,2019-06-14 18:00:00,jamaica,italy,1,1486.5916864813746,1610.076314881194,-123.48462839981948,123.48462839981948,0.3294144367668501,0.6705855632331499,3.0,-9.0,5.0,0.5,1.0,0.2,6.0,-1.0,5.0,0.5,1.0,0.2,1,0,-123.48462839981948,123.48462839981948,-3.0,-8.0,0.0,0.0,0.0,0.0,1,0,0
1152,WC-2019,2019 FIFA Women's World Cup,M-2019-20,England vs Argentina,group stage,Group D,1,0,0,0,2019-06-14,21:00,S-059,Stade Océane,Le Havre,France,T-28,England,ENG,T-03,Argentina,ARG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-14 21:00:00,england,argentina,1,1587.6504514467924,1572.2575275006272,15.392923946165183,15.392923946165183,0.5221377155986763,0.4778622844013237,7.0,0.0,5.0,0.5,1.0,0.2,5.0,-3.0,4.0,0.5,1.0,0.2,1,0,15.392923946165183,15.392923946165183,2.0,3.0,1.0,0.0,0.0,0.0,0,0,0
1153,WC-2019,2019 FIFA Women's World Cup,M-2019-21,Netherlands vs Cameroon,group stage,Group E,1,0,0,0,2019-06-15,15:00,S-078,Stade du Hainaut,Valenciennes,France,T-48,Netherlands,NLD,T-11,Cameroon,CMR,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,2019-06-15 15:00:00,netherlands,cameroon,1,1613.8728407762194,1437.9881044165452,175.8847363596742,175.8847363596742,0.7335040221485104,0.2664959778514896,7.0,0.0,4.0,0.5,1.0,0.2,6.0,4.0,4.0,0.5,1.0,0.2,1,0,175.8847363596742,175.8847363596742,1.0,-4.0,0.0,0.0,0.0,0.0,0,0,0
1154,WC-2019,2019 FIFA Women's World Cup,M-2019-22,Canada vs New Zealand,group stage,Group E,1,0,0,0,2019-06-15,21:00,S-057,Stade des Alpes,Grenoble,France,T-12,Canada,CAN,T-49,New Zealand,NZL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2019-06-15 21:00:00,canada,new_zealand,1,1468.7024473154352,1417.5999750561148,51.10247225932039,51.10247225932039,0.5730165821555021,0.4269834178444979,8.0,1.0,5.0,0.5,1.0,0.2,3.0,-2.0,4.0,0.5,1.0,0.2,1,0,51.10247225932039,51.10247225932039,5.0,3.0,1.0,0.0,0.0,0.0,0,0,0
1155,WC-2019,2019 FIFA Women's World Cup,M-2019-23,Sweden vs Thailand,group stage,Group F,1,0,0,0,2019-06-16,15:00,S-067,Allianz Riviera,Nice,France,T-74,Sweden,SWE,T-76,Thailand,THA,5–1,5,1,4,-4,0,0,0-0,0,0,home team win,1,0,0,2019-06-16 15:00:00,sweden,thailand,1,1582.4934373540232,1491.1398767283624,91.35356062566075,91.35356062566075,0.6285201272030241,0.3714798727969759,9.0,3.0,4.0,0.5,1.0,0.2,3.0,-20.0,4.0,0.5,1.0,0.2,1,0,91.35356062566075,91.35356062566075,6.0,23.0,0.0,0.0,0.0,0.0,0,0,0
1156,WC-2019,2019 FIFA Women's World Cup,M-2019-24,United States vs Chile,group stage,Group F,1,0,0,0,2019-06-16,18:00,S-068,Parc des Princes,Paris,France,T-83,United States,USA,T-13,Chile,CHL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2019-06-16 18:00:00,united_states,chile,1,1635.0712002416442,1493.4505984091336,141.6206018325106,141.6206018325106,0.6932236548223509,0.30677634517764907,15.0,21.0,4.0,0.5,1.0,0.2,7.0,0.0,5.0,0.5,1.0,0.2,1,0,141.6206018325106,141.6206018325106,8.0,21.0,-1.0,0.0,0.0,0.0,0,0,0
1157,WC-2019,2019 FIFA Women's World Cup,M-2019-25,China vs Spain,group stage,Group B,1,0,0,0,2019-06-17,18:00,S-059,Stade Océane,Le Havre,France,T-14,China,CHN,T-73,Spain,ESP,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2019-06-17 18:00:00,china,spain,1,1532.4791817992077,1565.7816159759716,-33.30243417676388,33.30243417676388,0.45222018285593146,0.5477798171440685,7.0,0.0,3.0,0.5,1.0,0.2,8.0,2.0,5.0,0.5,1.0,0.2,1,0,-33.30243417676388,33.30243417676388,-1.0,-2.0,-2.0,0.0,0.0,0.0,1,1,1
1158,WC-2019,2019 FIFA Women's World Cup,M-2019-26,South Africa vs Germany,group stage,Group B,1,0,0,0,2019-06-17,18:00,S-065,Stade de la Mosson,Montpellier,France,T-70,South Africa,ZAF,T-31,Germany,DEU,0–4,0,4,-4,4,0,0,0-0,0,0,away team win,0,1,0,2019-06-17 18:00:00,south_africa,germany,1,1477.049012192165,1692.8446491455522,-215.7956369533872,215.7956369533872,0.2240498786395119,0.7759501213604881,4.0,-5.0,3.0,0.5,1.0,0.2,9.0,0.0,5.0,0.5,1.0,0.2,1,0,-215.7956369533872,215.7956369533872,-5.0,-5.0,-2.0,0.0,0.0,0.0,1,0,0
1159,WC-2019,2019 FIFA Women's World Cup,M-2019-27,Nigeria vs France,group stage,Group A,1,0,0,0,2019-06-17,21:00,S-072,Roazhon Park,Rennes,France,T-50,Nigeria,NGA,T-30,France,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-17 21:00:00,nigeria,france,1,1410.4143217111591,1642.8829360513507,-232.4686143401916,232.4686143401916,0.20780673162142682,0.7921932683785732,6.0,-2.0,5.0,0.5,1.0,0.2,15.0,10.0,5.0,0.5,1.0,0.2,1,0,-232.4686143401916,232.4686143401916,-9.0,-12.0,0.0,0.0,0.0,0.0,1,0,0
1160,WC-2019,2019 FIFA Women's World Cup,M-2019-28,South Korea vs Norway,group stage,Group A,1,0,0,0,2019-06-17,21:00,S-070,Stade Auguste-Delaune,Reims,France,T-71,South Korea,KOR,T-53,Norway,NOR,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-17 21:00:00,south_korea,norway,1,1412.6856544453215,1578.9046123917312,-166.21895794640977,166.21895794640977,0.27751268139794083,0.7224873186020592,3.0,-6.0,5.0,0.5,1.0,0.2,7.0,3.0,5.0,0.5,1.0,0.2,1,0,-166.21895794640977,166.21895794640977,-4.0,-9.0,0.0,0.0,0.0,0.0,1,0,0
1161,WC-2019,2019 FIFA Women's World Cup,M-2019-29,Italy vs Brazil,group stage,Group C,1,0,0,0,2019-06-18,21:00,S-078,Stade du Hainaut,Valenciennes,France,T-41,Italy,ITA,T-09,Brazil,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-18 21:00:00,italy,brazil,1,1616.6646036165312,1673.3620750293737,-56.69747141284256,56.69747141284256,0.41912244402216764,0.5808775559778323,9.0,5.0,4.0,0.5,1.0,0.2,9.0,5.0,5.0,0.5,1.0,0.2,1,0,-56.69747141284256,56.69747141284256,0.0,0.0,-1.0,0.0,0.0,0.0,1,0,0
1162,WC-2019,2019 FIFA Women's World Cup,M-2019-30,Jamaica vs Australia,group stage,Group C,1,0,0,0,2019-06-18,21:00,S-057,Stade des Alpes,Grenoble,France,T-43,Jamaica,JAM,T-04,Australia,AUS,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,2019-06-18 21:00:00,jamaica,australia,1,1480.0033977460375,1454.1461929975223,25.857204748515187,25.857204748515187,0.5371429585559903,0.46285704144400974,3.0,-14.0,4.0,0.5,1.0,0.2,4.0,-3.0,5.0,0.5,1.0,0.2,1,0,25.857204748515187,25.857204748515187,-1.0,-11.0,-1.0,0.0,0.0,0.0,0,1,1
1163,WC-2019,2019 FIFA Women's World Cup,M-2019-31,Japan vs England,group stage,Group D,1,0,0,0,2019-06-19,21:00,S-067,Allianz Riviera,Nice,France,T-44,Japan,JPN,T-28,England,ENG,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2019-06-19 21:00:00,japan,england,1,1531.2799214296153,1597.207697134819,-65.92777570520366,65.92777570520366,0.40624489546139547,0.5937551045386045,5.0,-1.0,5.0,0.5,1.0,0.2,9.0,1.0,5.0,0.5,1.0,0.2,1,0,-65.92777570520366,65.92777570520366,-4.0,-2.0,0.0,0.0,0.0,0.0,1,0,0
1164,WC-2019,2019 FIFA Women's World Cup,M-2019-32,Scotland vs Argentina,group stage,Group D,1,0,0,0,2019-06-19,21:00,S-068,Parc des Princes,Paris,France,T-64,Scotland,SCO,T-03,Argentina,ARG,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,2019-06-19 21:00:00,scotland,argentina,1,1443.9008750672785,1562.7002818126007,-118.79940674532213,118.79940674532213,0.3353993644841144,0.6646006355158856,1.0,-6.0,5.0,0.5,1.0,0.2,4.0,-4.0,5.0,0.5,1.0,0.2,1,0,-118.79940674532213,118.79940674532213,-3.0,-2.0,0.0,0.0,0.0,0.0,1,1,1
1165,WC-2019,2019 FIFA Women's World Cup,M-2019-33,Cameroon vs New Zealand,group stage,Group E,1,0,0,0,2019-06-20,18:00,S-065,Stade de la Mosson,Montpellier,France,T-11,Cameroon,CMR,T-49,New Zealand,NZL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-20 18:00:00,cameroon,new_zealand,1,1432.6581848595154,1409.0603066992248,23.59787816029052,23.59787816029052,0.533907951786449,0.466092048213551,3.0,-4.0,5.0,0.5,1.0,0.2,2.0,-4.0,4.0,0.5,1.0,0.2,1,0,23.59787816029052,23.59787816029052,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0
1166,WC-2019,2019 FIFA Women's World Cup,M-2019-34,Netherlands vs Canada,group stage,Group E,1,0,0,0,2019-06-20,18:00,S-070,Stade Auguste-Delaune,Reims,France,T-48,Netherlands,NLD,T-12,Canada,CAN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-20 18:00:00,netherlands,canada,1,1619.2027603332492,1477.242115672325,141.96064466092412,141.96064466092412,0.6936397763572263,0.3063602236427737,7.0,1.0,5.0,0.5,1.0,0.2,10.0,3.0,4.0,0.5,1.0,0.2,1,0,141.96064466092412,141.96064466092412,-3.0,-2.0,1.0,0.0,0.0,0.0,0,0,0
1167,WC-2019,2019 FIFA Women's World Cup,M-2019-35,Sweden vs United States,group stage,Group F,1,0,0,0,2019-06-20,21:00,S-059,Stade Océane,Le Havre,France,T-74,Sweden,SWE,T-83,United States,USA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2019-06-20 21:00:00,sweden,united_states,1,1589.9230348099627,1641.2067271451972,-51.28369233523449,51.28369233523449,0.4267282023213432,0.5732717976786568,12.0,8.0,4.0,0.5,1.0,0.2,15.0,22.0,4.0,0.5,1.0,0.2,1,0,-51.28369233523449,51.28369233523449,-3.0,-14.0,0.0,0.0,0.0,0.0,1,0,0
1168,WC-2019,2019 FIFA Women's World Cup,M-2019-36,Thailand vs Chile,group stage,Group F,1,0,0,0,2019-06-20,21:00,S-072,Roazhon Park,Rennes,France,T-76,Thailand,THA,T-13,Chile,CHL,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2019-06-20 21:00:00,thailand,chile,1,1483.710279272423,1487.3150715055806,-3.6047922331576956,3.6047922331576956,0.49481247310636683,0.5051875268936332,3.0,-24.0,4.0,0.5,1.0,0.2,4.0,-5.0,4.0,0.5,1.0,0.2,1,0,-3.6047922331576956,3.6047922331576956,-1.0,-19.0,0.0,0.0,0.0,0.0,1,0,0
1169,WC-2019,2019 FIFA Women's World Cup,M-2019-37,Germany vs Nigeria,round of 16,not applicable,0,1,0,0,2019-06-22,17:30,S-057,Stade des Alpes,Grenoble,France,T-31,Germany,DEU,T-50,Nigeria,NGA,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2019-06-22 17:30:00,germany,nigeria,1,1697.3256467183426,1406.2581870787305,291.067459639612,291.067459639612,0.8423102586034614,0.15768974139653857,12.0,5.0,4.0,0.5,1.0,0.2,6.0,-1.0,4.0,0.5,1.0,0.2,0,1,291.067459639612,291.067459639612,6.0,6.0,0.0,0.0,0.0,0.0,0,0,0
1170,WC-2019,2019 FIFA Women's World Cup,M-2019-38,Norway vs Australia,round of 16,not applicable,0,1,0,0,2019-06-22,21:00,S-067,Allianz Riviera,Nice,France,T-53,Norway,NOR,T-04,Australia,AUS,1–1,1,1,0,0,1,1,4–1,4,1,home team win,1,0,0,2019-06-22 21:00:00,norway,australia,1,1584.4548660196901,1464.8890521686421,119.565813851048,119.565813851048,0.665583338422082,0.33441666157791805,9.0,4.0,5.0,0.5,1.0,0.2,7.0,1.0,4.0,0.5,1.0,0.2,0,1,119.565813851048,119.565813851048,2.0,3.0,1.0,0.0,0.0,0.0,0,1,1
1171,WC-2019,2019 FIFA Women's World Cup,M-2019-39,England vs Cameroon,round of 16,not applicable,0,1,0,0,2019-06-23,17:30,S-078,Stade du Hainaut,Valenciennes,France,T-28,England,ENG,T-11,Cameroon,CMR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,2019-06-23 17:30:00,england,cameroon,1,1605.332595044047,1441.9800258237865,163.35256922026042,163.35256922026042,0.7191669123059089,0.2808330876940911,9.0,1.0,3.0,0.5,1.0,0.2,6.0,-2.0,2.0,0.5,1.0,0.2,0,1,163.35256922026042,163.35256922026042,3.0,3.0,1.0,0.0,0.0,0.0,0,0,0
1172,WC-2019,2019 FIFA Women's World Cup,M-2019-40,France vs Brazil,round of 16,not applicable,0,1,0,0,2019-06-23,21:00,S-059,Stade Océane,Le Havre,France,T-30,France,FRA,T-09,Brazil,BRA,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,2019-06-23 21:00:00,france,brazil,1,1647.0390706837793,1681.7445239098172,-34.70545322603789,34.70545322603789,0.4502202965089069,0.5497797034910932,15.0,9.0,6.0,0.5,1.0,0.2,9.0,4.0,5.0,0.5,1.0,0.2,0,1,-34.70545322603789,34.70545322603789,6.0,5.0,1.0,0.0,0.0,0.0,1,1,1
1173,WC-2019,2019 FIFA Women's World Cup,M-2019-41,Spain vs United States,round of 16,not applicable,0,1,0,0,2019-06-24,18:00,S-070,Stade Auguste-Delaune,Reims,France,T-73,Spain,ESP,T-83,United States,USA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-24 18:00:00,spain,united_states,1,1564.8260196330903,1649.741291191624,-84.91527155853373,84.91527155853373,0.38017356516772643,0.6198264348322735,6.0,1.0,7.0,0.5,1.0,0.2,15.0,23.0,3.0,0.5,1.0,0.2,0,1,-84.91527155853373,84.91527155853373,-9.0,-22.0,4.0,0.0,0.0,0.0,1,0,0
1174,WC-2019,2019 FIFA Women's World Cup,M-2019-42,Sweden vs Canada,round of 16,not applicable,0,1,0,0,2019-06-24,21:00,S-068,Parc des Princes,Paris,France,T-74,Sweden,SWE,T-12,Canada,CAN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-24 21:00:00,sweden,canada,1,1581.388470763536,1471.1149111994696,110.27355956406632,110.27355956406632,0.6535737972553998,0.34642620274460023,9.0,3.0,4.0,0.5,1.0,0.2,9.0,2.0,4.0,0.5,1.0,0.2,0,1,110.27355956406632,110.27355956406632,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1175,WC-2019,2019 FIFA Women's World Cup,M-2019-43,Italy vs China,round of 16,not applicable,0,1,0,0,2019-06-25,18:00,S-065,Stade de la Mosson,Montpellier,France,T-41,Italy,ITA,T-14,China,CHN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2019-06-25 18:00:00,italy,china,1,1608.2821547360877,1533.434778142089,74.84737659399866,74.84737659399866,0.6060780867813673,0.3939219132186327,6.0,3.0,6.0,0.5,1.0,0.2,7.0,0.0,8.0,0.5,1.0,0.2,0,1,74.84737659399866,74.84737659399866,-1.0,3.0,-2.0,0.0,0.0,0.0,0,0,0
1176,WC-2019,2019 FIFA Women's World Cup,M-2019-44,Netherlands vs Japan,round of 16,not applicable,0,1,0,0,2019-06-25,21:00,S-072,Roazhon Park,Rennes,France,T-48,Netherlands,NLD,T-44,Japan,JPN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2019-06-25 21:00:00,netherlands,japan,1,1625.3299648061047,1523.1550235203874,102.1749412857173,102.1749412857173,0.6429442858661196,0.3570557141338804,10.0,3.0,5.0,0.5,1.0,0.2,4.0,-3.0,6.0,0.5,1.0,0.2,0,1,102.1749412857173,102.1749412857173,6.0,6.0,-1.0,0.0,0.0,0.0,0,0,0
1177,WC-2019,2019 FIFA Women's World Cup,M-2019-45,Norway vs England,quarter-final,not applicable,0,1,0,0,2019-06-27,21:00,S-059,Stade Océane,Le Havre,France,T-53,Norway,NOR,T-28,England,ENG,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,2019-06-27 21:00:00,norway,england,1,1581.1431992512485,1610.9492567979287,-29.806057546680222,29.806057546680222,0.4572105562415977,0.5427894437584023,7.0,2.0,5.0,0.5,1.0,0.2,12.0,5.0,4.0,0.5,1.0,0.2,0,1,-29.806057546680222,29.806057546680222,-5.0,-3.0,1.0,0.0,0.0,0.0,1,0,0
1178,WC-2019,2019 FIFA Women's World Cup,M-2019-46,France vs United States,quarter-final,not applicable,0,1,0,0,2019-06-28,21:00,S-068,Parc des Princes,Paris,France,T-30,France,FRA,T-83,United States,USA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-28 21:00:00,france,united_states,1,1658.0346647536012,1657.3447624949786,0.6899022586226238,0.6899022586226238,0.5009928478552726,0.49900715214472735,15.0,9.0,5.0,0.5,1.0,0.2,15.0,22.0,4.0,0.5,1.0,0.2,0,1,0.6899022586226238,0.6899022586226238,0.0,-13.0,1.0,0.0,0.0,0.0,0,1,1
1179,WC-2019,2019 FIFA Women's World Cup,M-2019-47,Italy vs Netherlands,quarter-final,not applicable,0,1,0,0,2019-06-29,15:00,S-078,Stade du Hainaut,Valenciennes,France,T-41,Italy,ITA,T-48,Netherlands,NLD,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2019-06-29 15:00:00,italy,netherlands,1,1616.1605930004603,1632.4710790887823,-16.310486088322023,16.310486088322023,0.47654455202902146,0.5234554479709785,9.0,6.0,3.0,0.5,1.0,0.2,12.0,4.0,3.0,0.5,1.0,0.2,0,1,-16.310486088322023,16.310486088322023,-3.0,2.0,0.0,0.0,0.0,0.0,1,0,0
1180,WC-2019,2019 FIFA Women's World Cup,M-2019-48,Germany vs Sweden,quarter-final,not applicable,0,1,0,0,2019-06-29,18:30,S-072,Roazhon Park,Rennes,France,T-31,Germany,DEU,T-74,Sweden,SWE,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-06-29 18:30:00,germany,sweden,1,1700.4794415462734,1588.316994818428,112.16244672784546,112.16244672784546,0.6560315500732112,0.34396844992678877,12.0,7.0,7.0,0.5,1.0,0.2,9.0,3.0,4.0,0.5,1.0,0.2,0,1,112.16244672784546,112.16244672784546,3.0,4.0,3.0,0.0,0.0,0.0,0,1,1
1181,WC-2019,2019 FIFA Women's World Cup,M-2019-49,England vs United States,semi-final,not applicable,0,1,0,0,2019-07-02,21:00,S-062,Parc Olympique Lyonnais,Lyon,France,T-28,England,ENG,T-83,United States,USA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-07-02 21:00:00,england,united_states,1,1620.0934679227607,1667.364619452084,-47.27115152932333,47.27115152932333,0.43238803222789396,0.5676119677721061,15.0,10.0,5.0,0.5,1.0,0.2,15.0,20.0,4.0,0.5,1.0,0.2,0,1,-47.27115152932333,47.27115152932333,0.0,-10.0,1.0,0.0,0.0,0.0,1,0,0
1182,WC-2019,2019 FIFA Women's World Cup,M-2019-50,Netherlands vs Sweden,semi-final,not applicable,0,1,0,0,2019-07-03,21:00,S-062,Parc Olympique Lyonnais,Lyon,France,T-48,Netherlands,NLD,T-74,Sweden,SWE,1–0,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,2019-07-03 21:00:00,netherlands,sweden,1,1642.0019701293627,1601.4376258198922,40.56434430947047,40.56434430947047,0.5581129700917856,0.4418870299082144,15.0,7.0,4.0,0.5,1.0,0.2,12.0,6.0,4.0,0.5,1.0,0.2,0,1,40.56434430947047,40.56434430947047,3.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1183,WC-2019,2019 FIFA Women's World Cup,M-2019-51,England vs Sweden,third-place match,not applicable,0,1,0,0,2019-07-06,17:00,S-067,Allianz Riviera,Nice,France,T-28,England,ENG,T-74,Sweden,SWE,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,2019-07-06 17:00:00,england,sweden,1,1611.445707278203,1592.5998852217278,18.845822056475072,18.845822056475072,0.5270947499950125,0.4729052500049875,12.0,8.0,3.0,0.5,1.0,0.2,9.0,3.0,2.0,0.5,1.0,0.2,0,1,18.845822056475072,18.845822056475072,3.0,5.0,1.0,0.0,0.0,0.0,0,1,1
1184,WC-2019,2019 FIFA Women's World Cup,M-2019-52,United States vs Netherlands,final,not applicable,0,1,0,0,2019-07-07,17:00,S-062,Parc Olympique Lyonnais,Lyon,France,T-83,United States,USA,T-48,Netherlands,NLD,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,2019-07-07 17:00:00,united_states,netherlands,1,1676.012380096642,1650.839710727527,25.17266936911483,25.17266936911483,0.5361631271283334,0.46383687287166664,15.0,8.0,4.0,0.5,1.0,0.2,15.0,7.0,3.0,0.5,1.0,0.2,0,1,25.17266936911483,25.17266936911483,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0
1185,WC-2022,2022 FIFA Men's World Cup,M-2022-01,Qatar vs Ecuador,group stage,Group A,1,0,0,0,2022-11-20,19:00,S-140,Al Bayt Stadium,Al Khor,Qatar,T-59,Qatar,QAT,T-25,Ecuador,ECU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,2022-11-20 19:00:00,qatar,ecuador,1,1500.0,1470.3926696956753,29.607330304324705,29.607330304324705,0.5425055329299224,0.45749446707007757,,,-1.0,0.5,1.0,0.2,4.0,-15.0,2714.0,0.5,1.0,0.2,1,0,29.607330304324705,29.607330304324705,0.0,0.0,-2715.0,0.0,0.0,0.0,0,1,1
